directorio,secuencia_p,orden,clase,dominio,mes,estrato1,sex,age,p6050,p6090,p6210,p6210s1,p6240,oficio,p6426,relab,hoursWorkUsual,p6870,p6920,p7040,p7070,p7090,p7495,p7500s1a1,p7500s2a1,p7500s3a1,p7505,p7510s1a1,p7510s2a1,p7510s3a1,p7510s5a1,p7510s6a1,p7510s7a1,pet,impa,isa,iof1,iof2,iof3h,iof3i,iof6,ingtotob,ingtot,fex_c,depto,fex_dpto,fweight,maxEducLevel,college,cotPension,wap,ocu,dsi,pea,inac,totalHoursWorked,formal,informal,cuentaPropia,microEmpresa,sizeFirm,age2,logIng,female,agefem,totalHoursWorked2,totalHoursWorked3
2820,4564579,1,1,1,BOGOTA,3,2,0,56,1,1,4,9,1,21,156,4,105,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,150000,200.103178310547,11,200.103178310547,200,5,0,2,1,1,0,1,0,105,0,1,1,1,1,3136,11.9183905730784,1,56,11025,1157625
8693,4665548,1,1,1,BOGOTA,7,2,1,60,1,1,6,1,6,37,396,2,48,9,1,2,0,2,1,550000,0,0,1,0,0,0,0,0,0,1,1851429,0,0,0,0,0,550000,2401429,2401429,304.247326339814,11,304.247326339814,304,7,0,1,1,1,0,1,0,48,1,0,0,0,5,3600,14.6915745347947,0,0,2304,110592
10850,4705444,1,2,1,BOGOTA,8,2,1,31,3,1,6,7,1,11,72,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,3233333.33333333,0,0,0,0,0,0,3233333.33333333,3233333.33333333,256.730481347583,11,256.730481347583,257,7,0,1,1,1,0,1,0,48,1,0,0,0,5,961,14.9890241548055,0,0,2304,110592
9208,4671519,1,1,1,BOGOTA,7,2,1,33,1,1,6,5,1,58,162,2,88,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2929166.66666667,0,0,0,0,0,0,2929166.66666667,2929166.66666667,313.123386198776,11,313.123386198776,313,7,0,1,1,1,0,1,0,88,1,0,0,0,5,1089,14.8902285264329,0,0,7744,681472
11641,4714952,1,1,1,BOGOTA,9,3,1,56,1,1,4,7,1,98,300,2,70,9,1,2,0,2,1,2e+05,0,0,2,0,0,0,0,0,0,1,3900000,0,0,0,0,0,2e+05,4250000,4250000,245.167385537996,11,245.167385537996,245,5,0,1,1,1,0,1,0,70,1,0,0,0,5,3136,15.2624295409006,0,0,4900,343000
2336,4559850,1,1,1,BOGOTA,2,3,0,32,1,1,6,7,1,11,4,1,48,5,1,2,0,2,2,0,0,0,1,0,0,0,0,176000,7e+05,1,1042377.66666667,0,0,0,0,0,0,1042377.66666667,1042377.66666667,259.447568904764,11,259.447568904764,259,7,0,1,1,1,0,1,0,48,1,0,0,0,4,1024,13.8570148796464,1,32,2304,110592
5793,4615426,1,1,1,BOGOTA,5,3,1,42,1,1,6,5,6,59,106,4,16,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,5e+05,0,0,0,0,0,0,5e+05,5e+05,287.12435354427,11,287.12435354427,287,7,0,2,1,1,0,1,0,16,0,1,1,1,1,1764,13.1223633774043,0,0,256,4096
13349,4744436,1,1,1,BOGOTA,10,3,1,50,1,1,6,5,1,39,216,1,60,6,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1156544,223.338468430419,11,223.338468430419,223,7,0,1,1,1,0,1,0,60,1,0,0,0,4,2500,13.9609468057578,0,0,3600,216000
15650,4787819,1,1,1,BOGOTA,12,1,1,21,1,1,4,7,1,37,36,1,50,3,2,1,1e+06,2,2,0,0,0,2,0,0,0,0,0,0,1,1566666.66666667,1e+06,0,0,0,0,0,2566666.66666667,2566666.66666667,285.571423069558,11,285.571423069558,286,5,0,2,1,1,0,1,0,62,0,1,0,1,2,441,14.7581185981558,0,0,3844,238328
1697,4545755,1,6,1,BOGOTA,2,3,1,29,3,1,6,3,1,3,72,1,50,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1562500,0,0,0,0,0,0,1562500,1562500,295.663060750264,11,295.663060750264,296,7,0,1,1,1,0,1,0,50,1,0,0,0,5,841,14.2617976605927,0,0,2500,125000
9042,4669784,1,2,1,BOGOTA,7,2,0,28,3,1,5,11,1,39,47,1,48,5,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,971119.666666667,0,0,0,0,0,0,971119.666666667,971119.666666667,230.988579822139,11,230.988579822139,231,6,1,1,1,1,0,1,0,48,1,0,0,0,4,784,13.7862049803253,1,28,2304,110592
5430,4612210,1,3,1,BOGOTA,5,3,0,24,3,1,6,1,6,39,6,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,869453,0,0,0,0,0,0,869453,1047053,220.73015183343,11,220.73015183343,221,7,0,1,1,1,0,1,0,48,1,0,0,0,5,576,13.8614901093929,1,24,2304,110592
14822,4772528,1,1,1,BOGOTA,11,3,1,56,1,1,6,3,1,21,125,5,60,3,1,2,0,2,1,7e+05,0,0,2,0,0,0,0,0,0,1,3e+06,0,0,0,0,0,7e+05,3700000,3700000,216.34318643702,11,216.34318643702,216,7,0,1,1,1,0,1,0,60,1,0,0,1,2,3136,15.1238433776145,0,0,3600,216000
9677,4680412,1,2,1,BOGOTA,7,2,0,38,2,1,5,11,1,38,63,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1500000,0,0,0,0,0,0,1500000,1500000,267.893587655648,11,267.893587655648,268,6,1,2,1,1,0,1,0,48,0,1,1,1,1,1444,14.2209756660724,1,38,2304,110592
3144,4568489,1,1,1,BOGOTA,3,2,1,61,1,1,6,1,1,45,180,4,36,1,2,1,3e+05,2,2,0,0,0,2,0,0,0,0,0,0,1,1e+06,3e+05,0,0,0,0,0,1300000,1300000,260.347105450571,11,260.347105450571,260,7,0,2,1,1,0,1,0,56,0,1,1,1,1,3721,14.0778748224318,0,0,3136,175616
11957,4721167,1,1,1,BOGOTA,9,2,1,59,1,1,5,11,1,98,24,1,50,4,1,2,0,2,2,0,0,0,1,0,0,0,0,50000,0,1,1063211,0,0,0,0,0,0,1063211,1063211,205.051509668464,11,205.051509668464,205,6,1,1,1,1,0,1,0,50,1,0,0,0,3,3481,13.8768041324526,0,0,2500,125000
15967,4793592,1,2,1,BOGOTA,12,3,1,32,3,2,5,11,6,3,60,4,40,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1500000,277.117620574027,11,277.117620574027,277,6,1,2,1,1,0,1,0,40,0,1,1,1,1,1024,14.2209756660724,0,0,1600,64000
1891,4545876,1,2,1,BOGOTA,2,3,0,55,2,1,5,10,1,41,36,4,40,2,2,2,0,2,1,5e+05,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5e+05,5e+05,980000,257.896673473791,11,257.896673473791,258,6,1,2,1,1,0,1,0,40,0,1,1,1,2,3025,13.7953078506468,1,55,1600,64000
4320,4588626,1,1,1,BOGOTA,4,2,0,40,1,1,6,5,1,3,24,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1200544.33333333,0,0,0,0,0,0,1200544.33333333,1200544.33333333,286.976630683175,11,286.976630683175,287,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1600,13.9982856230189,1,40,2304,110592
6502,4627469,1,4,1,BOGOTA,5,3,1,36,3,1,3,5,1,98,50,4,60,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3e+06,0,0,0,0,0,0,3e+06,3e+06,290.004147734902,11,290.004147734902,290,4,0,2,1,1,0,1,0,60,0,1,1,1,1,1296,14.9141228466324,0,0,3600,216000
4440,4593418,1,1,1,BOGOTA,4,3,0,72,1,1,3,5,1,79,300,4,40,1,2,2,0,2,1,0,781242,0,2,0,0,0,0,0,0,1,8e+05,0,0,781242,0,0,0,1581242,1581242,186.16636574386,11,186.16636574386,186,4,0,2,1,1,0,1,0,40,0,1,1,1,1,5184,14.2737211721566,1,72,1600,64000
3671,4577489,1,3,1,BOGOTA,3,1,0,23,5,1,6,5,1,6,2,4,24,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,780000,0,0,0,0,0,0,780000,780000,212.944156501191,11,212.944156501191,213,7,0,2,1,1,0,1,0,24,0,1,1,1,2,529,13.5670491986658,1,23,576,13824
16368,4804224,1,2,1,BOGOTA,12,2,0,38,3,1,4,7,1,45,48,4,72,3,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,6e+05,0,0,0,0,0,0,6e+05,6e+05,145.635355425806,11,145.635355425806,146,5,0,2,1,1,0,1,0,72,0,1,1,1,2,1444,13.3046849341983,1,38,5184,373248
10050,4689328,1,4,1,BOGOTA,8,2,0,53,9,1,6,6,1,13,60,4,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2500000,0,0,0,0,0,0,2500000,2500000,241.029940972616,11,241.029940972616,241,7,0,1,1,1,0,1,0,48,1,0,1,0,5,2809,14.7318012898384,1,53,2304,110592
9872,4685213,1,4,1,BOGOTA,8,2,1,22,3,1,6,4,3,3,2,4,20,9,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1025000,0,0,0,0,0,0,1025000,1025000,166.923070601656,11,166.923070601656,167,7,0,2,1,1,0,1,0,20,0,1,1,0,5,484,13.8402031705546,0,0,400,8000
13015,4737926,1,3,1,BOGOTA,10,2,1,33,3,1,4,9,1,95,24,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,90000,0,1,975000,0,0,0,0,0,0,975000,975000,245.700261349333,11,245.700261349333,246,5,0,1,1,1,0,1,0,48,1,0,0,0,5,1089,13.79019274998,0,0,2304,110592
9521,4680295,1,2,1,BOGOTA,7,2,0,48,2,1,4,0,1,94,5,1,48,4,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,869453,0,0,0,0,0,0,869453,869453,232.564281860378,11,232.564281860378,233,5,0,1,1,1,0,1,0,48,1,0,0,0,3,2304,13.6756195572614,1,48,2304,110592
9954,4685266,1,1,1,BOGOTA,8,3,1,38,1,1,6,2,1,41,36,4,30,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1200000,0,0,0,0,0,0,1200000,1200000,346.856569562403,11,346.856569562403,347,7,0,2,1,1,0,1,0,30,0,1,1,1,1,1444,13.9978321147582,0,0,900,27000
4061,4588464,1,2,1,BOGOTA,4,3,1,47,3,1,6,5,1,41,12,4,25,1,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1e+06,0,0,0,0,0,0,1e+06,1400000,234.191205230789,11,234.191205230789,234,7,0,1,1,1,0,1,0,25,1,0,1,1,1,2209,14.1519827945855,0,0,625,15625
5862,4615481,1,4,1,BOGOTA,5,4,1,20,5,1,5,11,1,38,0,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,860833,185.505285281727,11,185.505285281727,186,6,1,1,1,1,0,1,0,48,1,0,0,0,5,400,13.6656558040861,0,0,2304,110592
4953,4599185,1,2,1,BOGOTA,4,3,1,38,2,1,5,11,1,98,96,4,66,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,9e+05,0,0,0,0,0,0,9e+05,9e+05,210.162223206895,11,210.162223206895,210,6,1,2,1,1,0,1,0,66,0,1,1,1,1,1444,13.7101500423064,0,0,4356,287496
12695,4733930,1,1,1,BOGOTA,10,2,0,45,1,1,3,4,6,55,72,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,965244.666666667,0,0,0,0,0,0,965244.666666667,965244.666666667,206.349786865442,11,206.349786865442,206,3,0,1,1,1,0,1,0,48,1,0,0,0,5,2025,13.7801368887724,1,45,2304,110592
10624,4699066,1,5,1,BOGOTA,8,1,0,19,5,1,4,9,4,54,1,4,30,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1e+05,0,0,0,0,0,0,1e+05,1e+05,551.952702870633,11,551.952702870633,552,5,0,2,1,1,0,1,0,30,0,1,1,1,1,361,11.5129254649702,1,19,900,27000
13490,4744535,1,2,1,BOGOTA,10,3,0,41,2,1,6,5,1,11,192,1,40,9,1,2,0,2,2,0,0,0,1,0,0,0,0,220000,0,1,2852333.33333333,0,0,0,0,0,0,2852333.33333333,2852333.33333333,252.747005557077,11,252.747005557077,253,7,0,1,1,1,0,1,0,40,1,0,0,0,5,1681,14.8636479307321,1,41,1600,64000
8752,4665587,1,1,1,BOGOTA,7,3,1,54,1,1,6,5,1,95,120,4,48,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1600000,232.564281860378,11,232.564281860378,233,7,0,1,1,1,0,1,0,48,1,0,1,1,1,2916,14.28551418721,0,0,2304,110592
2913,4564639,1,2,1,BOGOTA,3,2,0,50,2,1,5,11,4,55,60,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,218.9019901821,11,218.9019901821,219,6,1,2,1,1,0,1,0,48,0,1,1,1,1,2500,0,1,50,2304,110592
13208,4738058,1,2,1,BOGOTA,10,3,0,24,3,1,6,5,1,59,1,1,32,3,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,178.157719952185,11,178.157719952185,178,7,0,2,1,1,0,1,0,32,0,1,0,1,2,576,13.5923670066501,1,24,1024,32768
14780,4772498,1,3,1,BOGOTA,11,3,1,45,5,1,6,5,1,19,240,7,126,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,937500,0,0,0,0,0,0,0,937500,135.309934352187,11,135.309934352187,135,7,0,2,1,1,0,1,0,126,0,1,0,0,3,2025,13.7509720368267,0,0,15876,2000376
14238,4760949,1,1,1,BOGOTA,11,2,1,25,1,1,5,11,1,37,15,1,48,4,1,2,0,2,2,0,0,0,1,0,0,0,0,0,5e+05,1,1052877.66666667,0,0,0,0,0,0,1052877.66666667,1052877.66666667,337.55470404752,11,337.55470404752,338,6,1,1,1,1,0,1,0,48,1,0,0,0,3,625,13.8670376083621,0,0,2304,110592
7551,4642222,1,5,1,BOGOTA,6,1,0,24,3,1,5,11,1,57,2,4,48,3,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,214.513216506223,11,214.513216506223,215,6,1,2,1,1,0,1,0,48,0,1,1,1,2,576,13.5923670066501,1,24,2304,110592
16332,4801426,1,1,1,BOGOTA,12,3,0,34,1,1,6,5,1,39,36,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1733333.33333333,0,0,0,0,0,0,1733333.33333333,1733333.33333333,259.040580642089,11,259.040580642089,259,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1156,14.3655568948835,1,34,2304,110592
6602,4632048,1,2,1,BOGOTA,5,2,0,37,2,1,1,0,1,54,18,3,45,2,1,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,863900,0,0,0,0,0,0,1063900,1063900,287.12435354427,11,287.12435354427,287,1,0,1,1,1,0,1,0,45,1,0,0,1,2,1369,13.8774519595045,1,37,2025,91125
13784,4753068,1,1,1,BOGOTA,10,6,0,44,1,1,6,9,1,40,84,1,48,8,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1.2e+07,0,0,0,0,0,0,1.2e+07,1.2e+07,412.699573730884,11,412.699573730884,413,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1936,16.3004172077523,1,44,2304,110592
4857,4599121,1,1,1,BOGOTA,4,2,1,51,1,1,5,11,1,95,300,4,60,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,7e+05,0,0,0,0,0,0,7e+05,7e+05,321.885475520979,11,321.885475520979,322,6,1,2,1,1,0,1,0,60,0,1,1,1,1,2601,13.4588356140255,0,0,3600,216000
3969,4584528,1,1,1,BOGOTA,3,2,0,30,1,1,6,2,3,33,72,1,45,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1869500,0,0,0,0,0,0,1869500,1869500,216.655606337789,11,216.655606337789,217,7,0,1,1,1,0,1,0,45,1,0,0,0,5,900,14.4411815733993,1,30,2025,91125
16084,4798795,1,2,1,BOGOTA,12,2,0,29,2,1,5,11,1,39,19,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,85000,0,1,964556.5,0,0,0,0,0,0,964556.5,964556.5,322.104361906188,11,322.104361906188,322,6,1,1,1,1,0,1,0,48,1,0,0,0,5,841,13.7794236891871,1,29,2304,110592
7040,4636663,1,2,1,BOGOTA,6,2,0,21,3,1,6,4,3,39,6,1,20,2,2,2,0,2,1,0,263000,0,2,0,0,0,0,0,0,1,420000,0,0,263000,0,0,0,683000,683000,241.019616126881,11,241.019616126881,241,7,0,2,1,1,0,1,0,20,0,1,0,1,2,441,13.4342501385529,1,21,400,8000
1391,4540591,1,3,1,BOGOTA,2,4,1,25,3,1,6,6,1,19,4,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1880000,0,0,0,0,0,0,1960000,1960000,238.231356850182,11,238.231356850182,238,7,0,1,1,1,0,1,0,48,1,0,0,0,5,625,14.4884550312067,0,0,2304,110592
13628,4752949,1,1,1,BOGOTA,10,2,1,40,1,1,3,3,1,95,0,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,9e+05,0,0,0,0,0,0,9e+05,9e+05,233.678733050755,11,233.678733050755,234,3,0,2,1,1,0,1,0,48,0,1,1,1,1,1600,13.7101500423064,0,0,2304,110592
14941,4775958,1,1,1,BOGOTA,11,3,1,31,1,1,4,9,1,45,12,4,112,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2e+06,0,0,0,0,0,0,2e+06,2e+06,310.676523485481,11,310.676523485481,311,5,0,2,1,1,0,1,0,112,0,1,1,1,2,961,14.5086577385242,0,0,12544,1404928
13542,4744576,1,1,1,BOGOTA,10,3,1,44,1,1,6,6,1,35,24,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2146544.33333333,0,0,0,0,0,0,2146544.33333333,2146544.33333333,158.105298556425,11,158.105298556425,158,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1936,14.5793698202109,0,0,2304,110592
10692,4699120,1,3,1,BOGOTA,8,3,0,28,3,1,6,8,1,44,17,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,360000,0,1,3781000,0,0,0,0,0,0,3781000,3781000,290.568350064584,11,290.568350064584,291,7,0,1,1,1,0,1,0,48,1,0,0,0,5,784,15.1454990828731,1,28,2304,110592
11380,4709924,1,2,1,BOGOTA,9,2,0,56,2,1,5,11,1,57,84,4,36,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,4e+05,0,0,0,0,0,0,4e+05,4e+05,247.687437317754,11,247.687437317754,248,6,1,2,1,1,0,1,0,36,0,1,1,1,2,3136,12.8992198260901,1,56,1296,46656
351,4521281,1,4,1,BOGOTA,1,2,1,19,3,1,6,4,3,33,2,1,20,7,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3e+05,0,0,0,0,0,0,3e+05,384000,297.113777422412,11,297.113777422412,297,7,0,2,1,1,0,1,0,20,0,1,0,0,4,361,12.8583978315699,0,0,400,8000
15851,4791631,1,2,1,BOGOTA,12,2,0,27,2,1,6,5,1,5,36,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,90000,0,1,972743,0,0,0,0,0,0,972743,972743,259.040580642089,11,259.040580642089,259,7,0,1,1,1,0,1,0,48,1,0,0,0,5,729,13.7878751947274,1,27,2304,110592
8575,4660976,1,2,1,BOGOTA,7,2,0,33,2,1,6,4,1,42,12,1,45,8,1,2,0,2,2,0,0,0,1,0,0,0,0,70000,0,1,1071044.33333333,0,0,0,0,0,0,1071044.33333333,1071044.33333333,281.075599069015,11,281.075599069015,281,7,0,1,1,1,0,1,0,45,1,0,0,0,5,1089,13.8841447429087,1,33,2025,91125
2114,4551505,1,2,1,BOGOTA,2,1,0,32,2,1,4,6,1,55,0,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,869453,0,0,0,0,0,0,869453,869453,233.880945070259,11,233.880945070259,234,5,0,1,1,1,0,1,0,48,1,0,0,0,5,1024,13.6756195572614,1,32,2304,110592
12988,4737912,1,3,1,BOGOTA,10,2,0,26,3,1,6,5,1,70,14,1,45,8,1,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1139211,0,0,0,0,0,0,1139211,1139211,190.708509391578,11,190.708509391578,191,7,0,1,1,1,0,1,0,45,1,0,0,0,5,676,13.9458464754921,1,26,2025,91125
9509,4680287,1,3,1,BOGOTA,7,2,1,23,3,1,6,3,1,59,36,4,50,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1e+06,221.328811083375,11,221.328811083375,221,7,0,1,1,1,0,1,0,50,1,0,1,0,5,529,13.8155105579643,0,0,2500,125000
13394,4744467,1,1,1,BOGOTA,10,1,1,48,1,1,4,6,1,83,6,1,78,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,720000,0,0,0,0,0,0,720000,720000,203.073981288791,11,203.073981288791,203,5,0,2,1,1,0,1,0,78,0,1,0,0,3,2304,13.4870064909922,0,0,6084,474552
3205,4570247,1,2,1,BOGOTA,3,1,1,23,5,1,6,2,1,38,2,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,988211,0,0,0,0,0,0,988211,988211,226.449399963301,11,226.449399963301,226,7,0,1,1,1,0,1,0,48,1,0,0,0,5,529,13.8036515166818,0,0,2304,110592
14182,4760908,1,3,1,BOGOTA,11,2,1,21,3,1,6,3,3,13,8,1,2,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3e+05,0,0,0,0,0,0,3e+05,3e+05,239.324628619626,11,239.324628619626,239,7,0,2,1,1,0,1,0,2,0,1,0,1,2,441,12.6115377536383,0,0,4,8
353,4521283,1,3,1,BOGOTA,1,4,0,40,3,1,6,3,1,3,8,1,40,4,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,820857,0,0,0,0,0,0,820857,820857,209.65390857805,11,209.65390857805,210,7,0,1,1,1,0,1,0,40,1,0,0,0,3,1600,13.6181041954319,1,40,1600,64000
4394,4593383,1,5,1,BOGOTA,4,3,1,33,3,1,6,3,1,45,48,5,50,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1300000,0,0,0,0,0,0,1300000,1300000,265.726451805861,11,265.726451805861,266,7,0,2,1,1,0,1,0,50,0,1,0,1,2,1089,14.0778748224318,0,0,2500,125000
8109,4655227,1,1,1,BOGOTA,6,2,1,33,1,1,4,8,1,45,8,4,40,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,5e+05,0,0,0,0,0,0,5e+05,5e+05,288.720461633529,11,288.720461633529,289,5,0,2,1,1,0,1,0,40,0,1,1,1,2,1089,13.1223633774043,0,0,1600,64000
5510,4612265,1,1,1,BOGOTA,5,3,0,65,1,1,6,2,6,55,18,4,28,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5e+05,232.460305636127,11,232.460305636127,232,7,0,2,1,1,0,1,0,28,0,1,1,1,1,4225,13.1223633774043,1,65,784,21952
15185,4777797,1,3,1,BOGOTA,11,2,1,26,3,1,6,5,1,80,58,1,60,5,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1025500,0,0,0,0,0,0,1025500,1025500,305.4990733445,11,305.4990733445,305,7,0,1,1,1,0,1,0,60,1,0,0,0,4,676,13.8406908564946,0,0,3600,216000
3518,4577374,1,2,1,BOGOTA,3,3,0,25,2,1,5,11,1,39,12,4,48,5,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,251.875197575788,11,251.875197575788,252,6,1,2,1,1,0,1,0,48,0,1,1,0,4,625,13.5923670066501,1,25,2304,110592
14164,4757509,1,2,1,BOGOTA,11,3,0,26,3,1,6,2,1,34,4,1,45,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,869453,0,0,0,0,0,0,969453,969453,191.484217653034,11,191.484217653034,191,7,0,1,1,1,0,1,0,45,1,0,0,0,5,676,13.7844872738925,1,26,2025,91125
6151,4620880,1,5,1,BOGOTA,5,3,1,34,9,1,6,0,1,39,120,1,40,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1388211,0,0,0,0,0,0,1388211,1388211,197.585693707689,11,197.585693707689,198,7,0,1,1,1,0,1,0,40,1,0,0,0,5,1156,14.1435264257865,0,0,1600,64000
8867,4665670,1,2,1,BOGOTA,7,1,0,53,2,1,3,5,1,55,6,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,1100000,1,870000,0,0,0,0,0,0,870000,870000,260.80617687882,11,260.80617687882,261,4,0,1,1,1,0,1,0,48,1,0,0,0,5,2809,13.6762484906308,1,53,2304,110592
2487,4559940,1,1,1,BOGOTA,2,2,1,22,1,1,5,10,1,45,12,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,350000,0,0,0,0,0,0,350000,350000,202.87790354414,11,202.87790354414,203,6,1,2,1,1,0,1,0,48,0,1,1,1,1,484,12.7656884334656,0,0,2304,110592
15925,4793562,1,6,1,BOGOTA,12,2,0,20,9,1,5,11,1,79,12,1,72,6,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,781242,0,0,0,0,0,0,781242,781242,270.833038856205,11,270.833038856205,271,6,1,2,1,1,0,1,0,72,0,1,0,0,4,400,13.5686402399803,1,20,5184,373248
9376,4677425,1,1,1,BOGOTA,7,2,1,61,1,1,5,11,1,84,120,4,30,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,232.094172323153,11,232.094172323153,232,6,1,2,1,1,0,1,0,30,0,1,1,1,1,3721,13.5923670066501,0,0,900,27000
3470,4577347,1,1,1,BOGOTA,3,3,1,53,1,1,6,6,1,2,3,4,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,6500000,0,0,0,0,0,0,6500000,6500000,156.524959321255,11,156.524959321255,157,7,0,1,1,1,0,1,0,48,1,0,1,0,5,2809,15.6873127348659,0,0,2304,110592
13820,4753089,2,2,1,BOGOTA,10,2,0,41,2,1,4,8,1,79,6,1,48,4,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,962703,0,0,0,0,0,0,962703,962703,299.842100543163,11,299.842100543163,300,5,0,1,1,1,0,1,0,48,1,0,0,0,3,1681,13.7775002319968,1,41,2304,110592
16346,4801436,1,2,1,BOGOTA,12,2,1,40,3,1,6,3,1,3,36,4,50,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1200000,0,0,0,0,0,0,1200000,1200000,207.347594880825,11,207.347594880825,207,7,0,2,1,1,0,1,0,50,0,1,1,1,1,1600,13.9978321147582,0,0,2500,125000
7249,4636815,1,1,1,BOGOTA,6,2,0,22,1,1,6,3,1,33,12,1,40,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1388211,0,0,0,0,0,0,1388211,1388211,211.513979635415,11,211.513979635415,212,7,0,1,1,1,0,1,0,40,1,0,0,1,2,484,14.1435264257865,1,22,1600,64000
9755,4685144,1,1,1,BOGOTA,8,3,1,41,1,2,5,11,1,77,60,5,48,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2e+06,248.506801615421,11,248.506801615421,249,6,1,2,1,1,0,1,0,48,0,1,0,1,2,1681,14.5086577385242,0,0,2304,110592
