directorio,secuencia_p,orden,clase,dominio,mes,estrato1,sex,age,p6050,p6090,p6210,p6210s1,p6240,oficio,p6426,relab,hoursWorkUsual,p6870,p6920,p7040,p7070,p7090,p7495,p7500s1a1,p7500s2a1,p7500s3a1,p7505,p7510s1a1,p7510s2a1,p7510s3a1,p7510s5a1,p7510s6a1,p7510s7a1,pet,impa,isa,iof1,iof2,iof3h,iof3i,iof6,ingtotob,ingtot,fex_c,depto,fex_dpto,fweight,maxEducLevel,college,cotPension,wap,ocu,dsi,pea,inac,totalHoursWorked,formal,informal,cuentaPropia,microEmpresa,sizeFirm,age2,logIng,female,agefem,totalHoursWorked2,totalHoursWorked3
2774,4564542,1,2,1,BOGOTA,3,2,0,28,2,1,6,4,1,54,24,3,48,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,869453,0,0,0,0,0,0,1019453,1019453,266.173538473202,11,266.173538473202,266,7,0,1,1,1,0,1,0,48,1,0,0,1,1,784,13.834776766904,1,28,2304,110592
2775,4564545,1,1,1,BOGOTA,3,2,1,45,1,1,4,8,6,45,240,4,50,1,2,2,0,1,2,0,0,0,1,0,0,0,0,0,440000,1,1e+06,0,0,0,0,0,0,1e+06,1e+06,228.930195053871,11,228.930195053871,229,5,0,2,1,1,0,1,0,50,0,1,1,1,1,2025,13.8155105579643,0,0,2500,125000
2776,4564546,1,1,1,BOGOTA,3,3,1,59,1,1,6,5,1,38,60,4,56,7,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,781242,0,0,0,0,0,0,781242,781242,285.685198757356,11,285.685198757356,286,7,0,2,1,1,0,1,0,56,0,1,1,0,4,3481,13.5686402399803,0,0,3136,175616
2777,4564546,1,2,1,BOGOTA,3,3,0,58,2,1,5,11,1,41,150,4,56,1,3,2,0,2,1,0,781242,0,2,0,0,0,0,0,0,1,2500000,0,0,781242,0,0,0,3281242,3281242,285.685198757356,11,285.685198757356,286,6,1,3,1,1,0,1,0,56,1,0,1,1,1,3364,15.0037325672239,1,58,3136,175616
2779,4564549,1,2,1,BOGOTA,3,2,0,64,2,1,5,11,6,79,120,4,10,1,2,2,0,2,1,180000,687492,0,2,0,0,0,0,0,0,1,50000,0,0,687492,0,0,180000,917492,917492,222.507615178207,11,222.507615178207,223,6,1,2,1,1,0,1,0,10,0,1,1,1,1,4096,13.7293991395268,1,64,100,1000
2780,4564550,1,1,1,BOGOTA,3,2,1,21,1,2,5,11,1,45,1,1,48,2,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,729166.666666667,0,0,0,0,0,0,729166.666666667,729166.666666667,256.522375490483,11,256.522375490483,257,6,1,2,1,1,0,1,0,48,0,1,0,1,2,441,13.4996576085458,0,0,2304,110592
2781,4564550,1,3,1,BOGOTA,3,2,0,19,5,2,4,6,1,53,1,1,48,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,781242,0,0,0,0,0,0,861242,861242,256.522375490483,11,256.522375490483,257,5,0,2,1,1,0,1,0,48,0,1,0,1,2,361,13.6661308124425,1,19,2304,110592
2783,4564552,1,2,1,BOGOTA,3,3,0,42,2,1,6,2,1,53,72,2,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1350711,0,0,0,0,0,0,1350711,1350711,207.756412932239,11,207.756412932239,208,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1764,14.1161416784411,1,42,2304,110592
2784,4564552,1,1,1,BOGOTA,3,3,1,38,1,1,6,5,1,2,24,4,60,5,1,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,1500000,0,0,0,0,0,0,1500000,1500000,207.756412932239,11,207.756412932239,208,7,0,1,1,1,0,1,0,60,1,0,1,0,4,1444,14.2209756660724,0,0,3600,216000
2785,4564553,1,1,1,BOGOTA,3,2,1,55,1,2,3,3,1,45,48,4,42,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3e+05,0,0,0,0,0,0,3e+05,3e+05,290.167549196707,11,290.167549196707,290,3,0,2,1,1,0,1,0,42,0,1,1,1,1,3025,12.6115377536383,0,0,1764,74088
2788,4564559,1,1,1,BOGOTA,3,3,1,65,1,1,6,5,1,45,120,4,72,2,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8e+05,252.693870828879,11,252.693870828879,253,7,0,1,1,1,0,1,0,72,1,0,1,1,2,4225,13.5923670066501,0,0,5184,373248
2789,4564559,1,3,1,BOGOTA,3,3,0,37,3,1,5,11,1,94,12,4,38,1,2,1,6e+05,2,2,0,0,0,2,0,0,0,0,0,0,1,5e+05,6e+05,0,0,0,0,0,1100000,1100000,252.693870828879,11,252.693870828879,253,6,1,2,1,1,0,1,0,52,0,1,1,1,1,1369,13.9108207377686,1,37,2704,140608
2790,4564559,1,2,1,BOGOTA,3,3,0,63,2,1,6,2,1,45,120,4,78,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60000,252.693870828879,11,252.693870828879,253,7,0,2,1,1,0,1,0,78,0,1,1,1,2,3969,11.0020998412042,1,63,6084,474552
2793,4564562,1,2,1,BOGOTA,3,2,0,34,2,1,3,5,1,51,84,5,60,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,306.617114349729,11,306.617114349729,307,4,0,2,1,1,0,1,0,60,0,1,0,1,2,1156,13.5923670066501,1,34,3600,216000
2794,4564563,1,1,1,BOGOTA,3,3,1,19,1,1,6,2,3,39,10,1,8,7,2,2,0,1,2,0,0,0,1,2.6e+07,0,0,0,0,0,1,0,0,0,0,2166666.66666667,0,0,2166666.66666667,3014666.66666667,226.449399963301,11,226.449399963301,226,7,0,2,1,1,0,1,0,8,0,1,0,0,4,361,14.9189998237119,0,0,64,512
2795,4564563,1,2,1,BOGOTA,3,3,1,25,2,1,6,5,1,15,48,1,48,5,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,981417,226.449399963301,11,226.449399963301,226,7,0,1,1,1,0,1,0,48,1,0,0,0,4,625,13.7967527246807,0,0,2304,110592
2796,4564564,1,2,1,BOGOTA,3,5,0,62,5,1,5,11,1,32,48,1,24,3,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,923929.416666667,0,0,0,0,0,0,923929.416666667,923929.416666667,204.2674894957,11,204.2674894957,204,6,1,1,1,1,0,1,0,24,1,0,0,1,2,3844,13.7363909588172,1,62,576,13824
2797,4564564,1,1,1,BOGOTA,3,5,0,63,1,1,6,11,1,5,156,4,40,1,3,2,0,2,1,0,4700000,0,2,0,0,0,0,0,0,1,4e+06,0,0,4700000,0,0,0,8700000,8700000,204.2674894957,11,204.2674894957,204,7,0,3,1,1,0,1,0,40,1,0,1,1,1,3969,15.9788335836248,1,63,1600,64000
2802,4564567,1,2,1,BOGOTA,3,5,0,40,2,1,6,9,1,13,130,1,40,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,5208333.33333333,0,0,0,0,0,0,5208333.33333333,5208333.33333333,324.590664014165,11,324.590664014165,325,7,0,1,1,1,0,1,0,40,1,0,0,0,5,1600,15.4657704649186,1,40,1600,64000
2803,4564567,1,1,1,BOGOTA,3,5,1,36,1,1,6,7,1,21,60,1,48,7,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1.3e+07,0,0,0,0,0,0,1.3e+07,1.3e+07,324.590664014165,11,324.590664014165,325,7,0,1,1,1,0,1,0,48,1,0,0,0,4,1296,16.3804599154258,0,0,2304,110592
2805,4564569,1,1,1,BOGOTA,3,2,1,40,1,1,5,11,1,98,4,4,75,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1200000,0,0,0,0,0,0,1200000,1200000,273.067100232208,11,273.067100232208,273,6,1,1,1,1,0,1,0,75,1,0,1,1,1,1600,13.9978321147582,0,0,5625,421875
2808,4564571,1,2,1,BOGOTA,3,5,0,41,2,1,6,7,1,21,12,1,60,6,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,11500000,0,0,0,0,0,0,11500000,11500000,266.173538473202,11,266.173538473202,266,7,0,1,1,1,0,1,0,60,1,0,0,0,4,1681,16.2578575933335,1,41,3600,216000
2810,4564572,1,1,1,BOGOTA,3,5,1,54,1,1,6,5,1,21,48,1,50,5,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,7541666.66666667,0,0,0,0,0,0,7541666.66666667,7541666.66666667,228.930195053871,11,228.930195053871,229,7,0,1,1,1,0,1,0,50,1,0,0,0,4,2916,15.8359537588822,0,0,2500,125000
2811,4564572,1,2,1,BOGOTA,3,5,0,53,2,1,6,5,1,30,348,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,5375000,0,0,0,0,0,0,5375000,5495000,228.930195053871,11,228.930195053871,229,7,0,1,1,1,0,1,0,48,1,0,0,0,5,2809,15.5193491458199,1,53,2304,110592
2813,4564573,1,2,1,BOGOTA,3,4,0,35,2,1,6,7,1,6,5,4,30,9,1,1,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2900000,0,0,0,0,0,0,2900000,2900000,251.893318110576,11,251.893318110576,252,7,0,1,1,1,0,1,0,34,1,0,1,0,5,1225,14.8802212949567,1,35,1156,39304
2817,4564576,1,1,1,BOGOTA,3,2,1,55,1,1,4,7,1,63,204,1,46,3,2,2,0,2,2,0,0,0,1,0,0,0,0,140000,5e+05,1,930929.416666667,0,0,0,0,0,0,930929.416666667,930929.416666667,290.185669731495,11,290.185669731495,290,5,0,2,1,1,0,1,0,46,0,1,0,1,2,3025,13.7439387388488,0,0,2116,97336
2818,4564578,1,1,1,BOGOTA,3,2,1,41,1,1,3,3,1,99,24,1,60,8,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1200000,0,0,0,0,0,0,1200000,1200000,251.893318110576,11,251.893318110576,252,3,0,2,1,1,0,1,0,60,0,1,0,0,5,1681,13.9978321147582,0,0,3600,216000
2819,4564578,1,2,1,BOGOTA,3,2,0,40,2,1,3,2,1,56,58,1,60,8,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1200000,0,0,0,0,0,0,1200000,1200000,251.893318110576,11,251.893318110576,252,3,0,2,1,1,0,1,0,60,0,1,0,0,5,1600,13.9978321147582,1,40,3600,216000
2821,4564579,1,2,1,BOGOTA,3,2,0,27,3,1,5,11,1,32,1,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,930929.416666667,0,0,0,0,0,0,930929.416666667,930929.416666667,200.103178310547,11,200.103178310547,200,6,1,1,1,1,0,1,0,48,1,0,0,0,5,729,13.7439387388488,1,27,2304,110592
2823,4564580,1,2,1,BOGOTA,3,2,1,47,2,1,5,11,1,98,132,4,54,6,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1960000,0,0,0,0,0,0,1960000,1960000,198.857219526689,11,198.857219526689,199,6,1,2,1,1,0,1,0,54,0,1,1,0,4,2209,14.4884550312067,0,0,2916,157464
2826,4564582,1,1,1,BOGOTA,3,5,1,50,1,1,6,8,1,21,96,5,55,2,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,5e+06,0,0,0,0,0,0,5e+06,5e+06,204.044963095641,11,204.044963095641,204,7,0,1,1,1,0,1,0,55,1,0,0,1,2,2500,15.4249484703984,0,0,3025,166375
2828,4564583,1,1,1,BOGOTA,3,2,1,28,1,2,1,0,6,97,3,4,28,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,284.884646039052,11,284.884646039052,285,1,0,2,1,1,0,1,0,28,0,1,1,1,1,784,13.5923670066501,0,0,784,21952
2829,4564584,1,1,1,BOGOTA,3,2,0,40,1,1,6,3,1,32,60,4,40,9,1,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,1e+06,0,0,0,0,0,0,1e+06,1e+06,204.044963095641,11,204.044963095641,204,7,0,1,1,1,0,1,0,40,1,0,1,0,5,1600,13.8155105579643,1,40,1600,64000
2833,4564585,1,4,1,BOGOTA,3,2,0,32,9,1,4,8,1,59,12,4,50,6,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,151.567550700799,11,151.567550700799,152,5,0,2,1,1,0,1,0,50,0,1,1,0,4,1024,13.5923670066501,1,32,2500,125000
2834,4564585,1,5,1,BOGOTA,3,2,1,27,9,1,4,8,6,97,4,4,25,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,151.567550700799,11,151.567550700799,152,5,0,2,1,1,0,1,0,25,0,1,1,1,1,729,13.5923670066501,0,0,625,15625
2836,4564586,1,2,1,BOGOTA,3,3,0,36,2,1,3,5,1,79,24,1,57,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,945166.666666667,0,0,0,0,0,0,945166.666666667,945166.666666667,320.897334712355,11,320.897334712355,321,4,0,2,1,1,0,1,0,57,0,1,0,0,3,1296,13.7591165577681,1,36,3249,185193
2838,4564587,1,2,1,BOGOTA,3,5,0,47,2,1,6,7,1,11,13,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,5416666.66666667,0,0,0,0,0,0,5416666.66666667,5416666.66666667,270.933996511387,11,270.933996511387,271,7,0,1,1,1,0,1,0,48,1,0,0,0,5,2209,15.5049911780719,1,47,2304,110592
2839,4564588,1,5,1,BOGOTA,3,5,0,45,6,1,5,11,1,54,2,3,50,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1e+06,0,0,0,0,0,0,1e+06,1e+06,291.599336085689,11,291.599336085689,292,6,1,1,1,1,0,1,0,50,1,0,0,1,1,2025,13.8155105579643,1,45,2500,125000
2840,4564588,1,2,1,BOGOTA,3,5,0,32,2,1,6,9,1,6,48,4,100,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2.5e+07,0,0,0,0,0,0,2.5e+07,2.5e+07,291.599336085689,11,291.599336085689,292,7,0,1,1,1,0,1,0,100,1,0,1,1,1,1024,17.0343863828325,1,32,10000,1e+06
2841,4564589,1,2,1,BOGOTA,3,4,0,27,2,1,6,5,1,42,36,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3571666.66666667,0,0,0,0,0,0,3571666.66666667,3571666.66666667,251.893318110576,11,251.893318110576,252,7,0,1,1,1,0,1,0,48,1,0,0,0,5,729,15.0885428982217,1,27,2304,110592
2842,4564589,1,1,1,BOGOTA,3,4,1,33,1,1,6,7,3,58,125,2,108,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,3920666.66666667,0,0,0,0,0,0,3920666.66666667,3920666.66666667,251.893318110576,11,251.893318110576,252,7,0,1,1,1,0,1,0,108,1,0,0,0,5,1089,15.1817722653339,0,0,11664,1259712
2843,4564590,1,1,1,BOGOTA,3,4,0,54,1,1,6,2,1,39,324,1,36,9,1,2,0,1,1,0,7e+05,0,1,0,0,0,0,82000,0,1,1352500,0,0,7e+05,0,0,0,2052500,2052500,227.242497398605,11,227.242497398605,227,7,0,1,1,1,0,1,0,36,1,0,0,0,5,2916,14.5345691203087,1,54,1296,46656
2844,4564590,1,2,1,BOGOTA,3,4,0,21,3,1,6,3,3,39,1,4,8,9,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,9e+05,0,0,0,0,0,0,9e+05,9e+05,227.242497398605,11,227.242497398605,227,7,0,2,1,1,0,1,0,8,0,1,1,0,5,441,13.7101500423064,1,21,64,512
2845,4564591,1,1,1,BOGOTA,3,4,1,36,1,1,6,6,1,9,12,4,45,1,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,266.173538473202,11,266.173538473202,266,7,0,2,1,1,0,1,0,45,0,1,1,1,1,1296,13.5923670066501,0,0,2025,91125
2846,4564591,1,2,1,BOGOTA,3,4,0,33,2,1,6,7,1,2,1,1,40,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,4e+06,1,6191666.66666667,0,0,0,0,0,0,6191666.66666667,6191666.66666667,266.173538473202,11,266.173538473202,266,7,0,1,1,1,0,1,0,40,1,0,0,0,5,1089,15.6387148599,1,33,1600,64000
2847,4564592,1,1,1,BOGOTA,3,2,1,25,1,1,5,11,1,17,60,1,24,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,930000,930000,251.893318110576,11,251.893318110576,252,6,1,2,1,1,0,1,0,24,0,1,0,0,3,625,13.7429398651294,0,0,576,13824
2848,4564592,1,2,1,BOGOTA,3,2,0,26,2,1,5,11,4,39,2,1,15,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,5e+05,0,0,0,0,0,0,630000,630000,251.893318110576,11,251.893318110576,252,6,1,2,1,1,0,1,0,15,0,1,0,0,3,676,13.3534750983677,1,26,225,3375
2849,4564593,1,1,1,BOGOTA,3,2,0,37,1,1,5,11,1,97,144,1,40,6,1,2,0,1,2,0,0,0,1,0,0,0,0,93000,0,1,1020929.41666667,0,0,0,0,0,0,1020929.41666667,1020929.41666667,271.361282042154,11,271.361282042154,271,6,1,1,1,1,0,1,0,40,1,0,0,0,4,1369,13.8362239631868,1,37,1600,64000
2850,4564595,1,4,1,BOGOTA,3,4,0,32,3,1,6,6,1,6,13,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,340000,0,1,3558333.33333333,0,0,0,0,0,0,3558333.33333333,3558333.33333333,229.043475177361,11,229.043475177361,229,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1024,15.0848028284109,1,32,2304,110592
2852,4564595,1,1,1,BOGOTA,3,4,1,56,1,1,4,7,1,41,72,5,70,3,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3500000,0,0,0,0,0,0,3500000,3500000,229.043475177361,11,229.043475177361,229,5,0,2,1,1,0,1,0,70,0,1,0,1,2,3136,15.0682735264596,0,0,4900,343000
2853,4564595,1,2,1,BOGOTA,3,4,0,51,2,1,6,2,1,41,72,5,70,3,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1e+06,0,0,0,0,0,0,1e+06,1e+06,229.043475177361,11,229.043475177361,229,7,0,2,1,1,0,1,0,70,0,1,0,1,2,2601,13.8155105579643,1,51,4900,343000
2854,4564595,1,5,1,BOGOTA,3,4,0,24,3,1,6,5,1,39,15,1,45,9,1,2,0,2,2,0,0,0,1,0,0,0,0,80000,0,1,1743333.33333333,0,0,0,0,0,0,1743333.33333333,1743333.33333333,229.043475177361,11,229.043475177361,229,7,0,1,1,1,0,1,0,45,1,0,0,0,5,576,14.371309547373,1,24,2025,91125
2855,4564596,1,3,1,BOGOTA,3,2,1,38,3,1,6,4,1,45,2,1,20,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,5e+05,0,0,0,0,0,0,5e+05,5e+05,266.199114290989,11,266.199114290989,266,7,0,2,1,1,0,1,0,20,0,1,0,1,2,1444,13.1223633774043,0,0,400,8000
2856,4564597,1,1,1,BOGOTA,3,2,0,35,1,1,5,11,1,38,48,1,48,9,1,2,0,2,2,0,0,0,1,1200000,0,0,0,0,0,1,1317811,0,0,0,1e+05,0,0,1417811,1417811,275.072731878752,11,275.072731878752,275,6,1,1,1,1,0,1,0,48,1,0,0,0,5,1225,14.164624690872,1,35,2304,110592
2857,4564598,1,1,1,BOGOTA,3,3,1,50,1,1,6,5,1,11,7,1,48,3,1,2,0,2,2,0,0,0,1,0,0,0,0,4e+05,0,1,1625000,0,0,0,0,0,0,1625000,1625000,240.747740860715,11,240.747740860715,241,7,0,1,1,1,0,1,0,48,1,0,0,1,2,2500,14.301018373746,0,0,2304,110592
2858,4564599,1,1,1,BOGOTA,3,4,1,57,1,1,6,6,1,12,276,4,40,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2500000,0,0,0,0,0,0,2500000,2500000,293.338433379047,11,293.338433379047,293,7,0,2,1,1,0,1,0,40,0,1,1,1,1,3249,14.7318012898384,0,0,1600,64000
2859,4564600,1,1,1,BOGOTA,3,2,0,37,1,1,4,8,1,54,96,4,54,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,257.081061679528,11,257.081061679528,257,5,0,2,1,1,0,1,0,54,0,1,1,1,1,1369,13.5923670066501,1,37,2916,157464
2860,4564602,1,1,1,BOGOTA,3,4,1,48,1,1,6,7,1,21,4,1,40,2,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,13083333.3333333,0,0,0,0,0,0,13083333.3333333,13083333.3333333,240.747740860715,11,240.747740860715,241,7,0,1,1,1,0,1,0,40,1,0,0,1,2,2304,16.3868497135246,0,0,1600,64000
2861,4564603,1,2,1,BOGOTA,3,1,0,20,2,1,4,9,1,79,8,4,42,5,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,304.352609970631,11,304.352609970631,304,5,0,2,1,1,0,1,0,42,0,1,1,0,4,400,13.5923670066501,1,20,1764,74088
2865,4564605,1,2,1,BOGOTA,3,3,0,35,2,1,6,7,1,13,24,1,40,9,1,2,0,2,2,0,0,0,1,0,0,0,0,1500000,0,1,2041666.66666667,0,0,0,0,0,0,2041666.66666667,2041666.66666667,207.756412932239,11,207.756412932239,208,7,0,1,1,1,0,1,0,40,1,0,0,0,5,1225,14.529277025727,1,35,1600,64000
2866,4564606,1,1,1,BOGOTA,3,3,0,25,1,1,6,5,1,50,9,1,48,4,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1500000,0,0,0,0,0,0,1500000,1500000,216.655606337789,11,216.655606337789,217,7,0,1,1,1,0,1,0,48,1,0,0,0,3,625,14.2209756660724,1,25,2304,110592
2869,4564608,1,2,1,BOGOTA,3,2,0,49,2,1,5,11,1,39,27,1,48,6,1,2,0,2,2,0,0,0,1,0,0,0,0,0,8e+05,1,930929.416666667,0,0,0,0,0,0,930929.416666667,930929.416666667,218.343303993055,11,218.343303993055,218,6,1,1,1,1,0,1,0,48,1,0,0,0,4,2401,13.7439387388488,1,49,2304,110592
2870,4564609,1,1,1,BOGOTA,3,2,1,51,1,1,4,6,1,98,84,1,96,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,842718.416666667,0,0,0,0,0,0,842718.416666667,842718.416666667,209.444110587505,11,209.444110587505,209,5,0,1,1,1,0,1,0,96,1,0,0,0,5,2601,13.6443881558787,0,0,9216,884736
2871,4564609,1,3,1,BOGOTA,3,2,1,25,3,1,6,3,1,39,16,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,930929.416666667,0,0,0,0,0,0,930929.416666667,930929.416666667,209.444110587505,11,209.444110587505,209,7,0,1,1,1,0,1,0,48,1,0,0,0,5,625,13.7439387388488,0,0,2304,110592
2873,4564609,1,4,1,BOGOTA,3,2,0,23,3,1,6,1,1,45,33,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,930929.416666667,0,0,0,0,0,0,930929.416666667,930929.416666667,209.444110587505,11,209.444110587505,209,7,0,1,1,1,0,1,0,48,1,0,0,0,5,529,13.7439387388488,1,23,2304,110592
2874,4564610,1,1,1,BOGOTA,3,2,1,44,1,1,4,8,1,58,36,1,72,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1143211,0,0,0,0,0,0,1143211,1143211,320.897334712355,11,320.897334712355,321,5,0,1,1,1,0,1,0,72,1,0,0,0,5,1936,13.9493515276649,0,0,5184,373248
2875,4564611,1,2,1,BOGOTA,3,1,0,24,2,1,3,5,4,95,4,4,12,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3e+05,0,0,0,0,0,0,3e+05,3e+05,339.608442278205,11,339.608442278205,340,4,0,2,1,1,0,1,0,12,0,1,1,1,1,576,12.6115377536383,1,24,144,1728
2876,4564612,1,1,1,BOGOTA,3,3,1,45,1,1,6,3,1,30,288,2,70,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3262500,0,0,0,0,0,0,3262500,3262500,287.347320594834,11,287.347320594834,287,7,0,1,1,1,0,1,0,70,1,0,0,0,5,2025,14.9980043306131,0,0,4900,343000
2877,4564612,1,2,1,BOGOTA,3,3,0,28,2,1,5,11,4,40,48,1,48,3,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1591500,0,0,0,0,0,0,1591500,1591500,287.347320594834,11,287.347320594834,287,6,1,1,1,1,0,1,0,48,1,0,0,1,2,784,14.2801875257043,1,28,2304,110592
2878,4564613,1,2,1,BOGOTA,3,5,0,43,2,1,6,7,1,21,120,1,40,8,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,8e+06,0,0,0,0,0,0,8e+06,8e+06,218.883869647312,11,218.883869647312,219,7,0,1,1,1,0,1,0,40,1,0,0,0,5,1849,15.8949520996441,1,43,1600,64000
2879,4564613,1,1,1,BOGOTA,3,5,1,45,1,1,6,3,1,59,120,4,40,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2e+06,0,0,0,0,0,0,2e+06,2e+06,218.883869647312,11,218.883869647312,219,7,0,1,1,1,0,1,0,40,1,0,1,1,1,2025,14.5086577385242,0,0,1600,64000
2880,4564613,1,5,1,BOGOTA,3,5,0,52,6,1,4,7,1,54,168,3,40,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,950000,0,0,0,0,0,0,1150000,1150000,218.883869647312,11,218.883869647312,219,5,0,1,1,1,0,1,0,40,1,0,0,1,1,2704,13.9552725003394,1,52,1600,64000
2881,4564614,1,1,1,BOGOTA,3,3,0,53,1,1,6,3,1,21,48,1,48,4,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1070666.66666667,0,0,0,0,0,0,1070666.66666667,1070666.66666667,211.248755560408,11,211.248755560408,211,7,0,1,1,1,0,1,0,48,1,0,0,0,3,2809,13.8837920653807,1,53,2304,110592
2882,4564615,1,1,1,BOGOTA,3,3,1,37,1,1,5,11,6,98,60,1,55,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1075000,0,0,0,0,0,0,1075000,1075000,266.173538473202,11,266.173538473202,266,6,1,1,1,1,0,1,0,55,1,0,0,0,5,1369,13.8878312195439,0,0,3025,166375
2883,4564615,1,2,1,BOGOTA,3,3,0,26,2,1,6,5,6,33,10,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1458333.33333333,0,0,0,0,0,0,1458333.33333333,1458333.33333333,266.173538473202,11,266.173538473202,266,7,0,1,1,1,0,1,0,48,1,0,0,0,5,676,14.1928047891057,1,26,2304,110592
2886,4564616,1,2,1,BOGOTA,3,5,0,43,2,1,6,8,1,21,8,1,40,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,12500000,0,0,0,0,0,0,12500000,12500000,218.883869647312,11,218.883869647312,219,7,0,1,1,1,0,1,0,40,1,0,0,0,5,1849,16.3412392022725,1,43,1600,64000
2888,4564618,1,1,1,BOGOTA,3,2,1,52,1,1,3,5,1,41,396,4,30,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8e+05,207.756412932239,11,207.756412932239,208,4,0,2,1,1,0,1,0,30,0,1,1,1,1,2704,13.5923670066501,0,0,900,27000
