ingtot,sex,age,logIng,female,fitValues,age2,numfem,agefem,oficio
1630000,0,53,14.3040905727829,1,13.8202984369853,2809,1,53,54
1800000,1,37,14.4032972228664,0,14.0231906565723,1369,0,0,44
1317377.66666667,0,32,14.0911537024617,1,13.8202984369853,1024,1,32,39
1581242,0,63,14.2737211721566,1,13.8202984369853,3969,1,63,8
1215929.41666667,1,25,14.0110192943192,0,14.0231906565723,625,0,0,90
869453,1,22,13.6756195572614,0,14.0231906565723,484,0,0,97
1900000,0,27,14.4573644441367,1,13.8202984369853,729,1,27,7
842742,0,29,13.6444161403191,1,13.8202984369853,841,1,29,54
9e+05,1,54,13.7101500423064,0,14.0231906565723,2916,0,0,84
1200000,1,27,13.9978321147582,0,14.0231906565723,729,0,0,45
1120000,0,32,13.9288392432713,1,13.8202984369853,1024,1,32,33
358333.333333333,0,20,12.7892189308758,1,13.8202984369853,400,1,20,53
1216666.66666667,1,24,14.0116254368906,0,14.0231906565723,576,0,0,58
1463453,1,43,14.1963092698051,0,14.0231906565723,1849,0,0,98
959929.416666667,0,40,13.7746150364354,1,13.8202984369853,1600,1,40,55
1183333.33333333,1,32,13.9838458727835,0,14.0231906565723,1024,0,0,58
869461,0,36,13.6756287584065,1,13.8202984369853,1296,1,36,55
869453,0,21,13.6756195572614,1,13.8202984369853,441,1,21,59
2379000,1,34,14.6821907892851,0,14.0231906565723,1156,0,0,59
1488211,0,26,14.2130852853976,1,13.8202984369853,676,1,26,55
2854878,1,49,14.8645396681102,0,14.0231906565723,2401,0,0,45
942786,1,24,13.756594600549,0,14.0231906565723,576,0,0,19
1324461,0,25,14.0965161421871,1,13.8202984369853,625,1,25,97
1444000,1,24,14.1829275984349,0,14.0231906565723,576,0,0,30
2050000,0,25,14.5333503511146,1,13.8202984369853,625,1,25,15
650000,0,46,13.3847276418718,1,13.8202984369853,2116,1,46,45
1800000,1,21,14.4032972228664,0,14.0231906565723,441,0,0,17
2e+06,0,32,14.5086577385242,1,13.8202984369853,1024,1,32,98
2e+06,1,27,14.5086577385242,0,14.0231906565723,729,0,0,21
1638211,1,40,14.3091153507279,0,14.0231906565723,1600,0,0,95
5e+05,0,38,13.1223633774043,1,13.8202984369853,1444,1,38,55
1e+06,1,23,13.8155105579643,0,14.0231906565723,529,0,0,98
3e+06,0,59,14.9141228466324,1,13.8202984369853,3481,1,59,57
1230000,0,26,14.0225247273486,1,13.8202984369853,676,1,26,58
850000,1,19,13.6529916284665,0,14.0231906565723,361,0,0,98
1088211,1,64,13.9000456214188,0,14.0231906565723,4096,0,0,95
4e+05,0,55,12.8992198260901,1,13.8202984369853,3025,1,55,41
1088211,1,21,13.9000456214188,0,14.0231906565723,441,0,0,3
1120000,1,23,13.9288392432713,0,14.0231906565723,529,0,0,95
140000,0,31,11.8493977015914,1,13.8202984369853,961,1,31,54
1500000,0,52,14.2209756660724,1,13.8202984369853,2704,1,52,13
1500000,0,29,14.2209756660724,1,13.8202984369853,841,1,29,32
1500000,1,34,14.2209756660724,0,14.0231906565723,1156,0,0,58
781242,0,28,13.5686402399803,1,13.8202984369853,784,1,28,97
881242,1,28,13.6890875550532,0,14.0231906565723,784,0,0,97
1409333,1,38,14.1586271007857,0,14.0231906565723,1444,0,0,92
850000,0,34,13.6529916284665,1,13.8202984369853,1156,1,34,90
4e+05,0,56,12.8992198260901,1,13.8202984369853,3136,1,56,90
2343333,0,38,14.6670848328712,1,13.8202984369853,1444,1,38,33
4075500,1,40,15.2205039965166,0,14.0231906565723,1600,0,0,58
2790833.33333333,0,37,14.8418507949824,1,13.8202984369853,1369,1,37,44
833333.333333333,0,30,13.6331890011703,1,13.8202984369853,900,1,30,39
2708333.33333333,0,31,14.811843997512,1,13.8202984369853,961,1,31,21
2654166.66666667,1,40,14.7916412901944,0,14.0231906565723,1600,0,0,85
1038211,1,24,13.8530095975802,0,14.0231906565723,576,0,0,55
1e+06,1,23,13.8155105579643,0,14.0231906565723,529,0,0,17
902786.333333333,1,25,13.713241185722,0,14.0231906565723,625,0,0,39
988211,1,23,13.8036515166818,0,14.0231906565723,529,0,0,38
1500000,1,30,14.2209756660724,0,14.0231906565723,900,0,0,41
8e+05,0,42,13.5923670066501,1,13.8202984369853,1764,1,42,54
1143333.33333333,1,44,13.949458530474,0,14.0231906565723,1936,0,0,39
5e+06,1,39,15.4249484703984,0,14.0231906565723,1521,0,0,41
2600000,1,67,14.7710220029917,0,14.0231906565723,4489,0,0,41
8e+05,1,54,13.5923670066501,0,14.0231906565723,2916,0,0,16
1700000,1,57,14.3461388090264,0,14.0231906565723,3249,0,0,11
1048211,1,40,13.8625954594756,0,14.0231906565723,1600,0,0,77
720000,1,66,13.4870064909922,0,14.0231906565723,4356,0,0,95
6e+05,1,40,13.3046849341983,0,14.0231906565723,1600,0,0,84
360000,0,67,12.7938593104323,1,13.8202984369853,4489,1,67,55
1650000,0,43,14.3162858458768,1,13.8202984369853,1849,1,43,21
842718.416666667,0,26,13.6443881558787,1,13.8202984369853,676,1,26,17
2e+05,1,91,12.2060726455302,0,14.0231906565723,8281,0,0,87
1100000,1,30,13.9108207377686,0,14.0231906565723,900,0,0,2
5781000,0,46,15.5700872360646,1,13.8202984369853,2116,1,46,88
8e+05,1,47,13.5923670066501,0,14.0231906565723,2209,0,0,99
850000,1,46,13.6529916284665,0,14.0231906565723,2116,0,0,95
2e+05,0,43,12.2060726455302,1,13.8202984369853,1849,1,43,54
3e+05,0,42,12.6115377536383,1,13.8202984369853,1764,1,42,45
1063211,1,45,13.8768041324526,0,14.0231906565723,2025,0,0,58
4e+05,1,31,12.8992198260901,0,14.0231906565723,961,0,0,59
60000,0,22,11.0020998412042,1,13.8202984369853,484,1,22,55
899453,0,29,13.7095420797569,1,13.8202984369853,841,1,29,58
930929.416666667,1,44,13.7439387388488,0,14.0231906565723,1936,0,0,55
1e+06,1,34,13.8155105579643,0,14.0231906565723,1156,0,0,41
937500,0,33,13.7509720368267,1,13.8202984369853,1089,1,33,45
1250000,1,26,14.0386541092785,0,14.0231906565723,676,0,0,98
1e+06,0,29,13.8155105579643,1,13.8202984369853,841,1,29,45
1e+06,0,44,13.8155105579643,1,13.8202984369853,1936,1,44,41
1200000,1,20,13.9978321147582,0,14.0231906565723,400,0,0,2
3e+05,1,49,12.6115377536383,0,14.0231906565723,2401,0,0,81
790000,1,43,13.5797882244432,0,14.0231906565723,1849,0,0,39
4300000,1,51,15.2741255806638,0,14.0231906565723,2601,0,0,30
952786,0,42,13.7671456033804,1,13.8202984369853,1764,1,42,45
1500000,1,38,14.2209756660724,0,14.0231906565723,1444,0,0,11
827217,0,40,13.6258223337824,1,13.8202984369853,1600,1,40,11
1450000,1,31,14.1870741143968,0,14.0231906565723,961,0,0,95
841242,1,25,13.6426346502376,0,14.0231906565723,625,0,0,79
1796544.33333333,1,31,14.4013755628451,0,14.0231906565723,961,0,0,33
2e+05,0,57,12.2060726455302,1,13.8202984369853,3249,1,57,55
946153,0,34,13.7601595685718,1,13.8202984369853,1156,1,34,55
1375494.33333333,1,38,14.1343237396242,0,14.0231906565723,1444,0,0,98
1183333.33333333,1,36,13.9838458727835,0,14.0231906565723,1296,0,0,58
1200000,0,36,13.9978321147582,1,13.8202984369853,1296,1,36,53
1800000,0,59,14.4032972228664,1,13.8202984369853,3481,1,59,53
1e+06,1,31,13.8155105579643,0,14.0231906565723,961,0,0,53
937500,0,30,13.7509720368267,1,13.8202984369853,900,1,30,33
1200000,1,35,13.9978321147582,0,14.0231906565723,1225,0,0,77
1100000,1,30,13.9108207377686,0,14.0231906565723,900,0,0,93
7e+05,1,50,13.4588356140255,0,14.0231906565723,2500,0,0,21
1e+06,0,46,13.8155105579643,1,13.8202984369853,2116,1,46,21
950703,1,53,13.7649569899117,0,14.0231906565723,2809,0,0,37
133333.333333333,1,20,11.800607537422,0,14.0231906565723,400,0,0,41
5516666.66666667,1,49,15.5232843711192,0,14.0231906565723,2401,0,0,21
3606666.66666667,0,44,15.0982945427145,1,13.8202984369853,1936,1,44,19
8e+05,1,53,13.5923670066501,0,14.0231906565723,2809,0,0,41
6e+05,1,61,13.3046849341983,0,14.0231906565723,3721,0,0,62
1796266.66666667,0,33,14.401220994922,1,13.8202984369853,1089,1,33,37
1180929.41666667,0,52,13.9818123276582,1,13.8202984369853,2704,1,52,54
7e+05,1,30,13.4588356140255,0,14.0231906565723,900,0,0,95
1300000,1,23,14.0778748224318,0,14.0231906565723,529,0,0,95
1100000,1,31,13.9108207377686,0,14.0231906565723,961,0,0,97
1150000,0,25,13.9552725003394,1,13.8202984369853,625,1,25,53
8e+05,1,28,13.5923670066501,0,14.0231906565723,784,0,0,95
833333.333333333,1,20,13.6331890011703,0,14.0231906565723,400,0,0,87
833333.333333333,0,40,13.6331890011703,1,13.8202984369853,1600,1,40,54
1625000,0,52,14.301018373746,1,13.8202984369853,2704,1,52,59
896536.333333333,1,19,13.7062940991853,0,14.0231906565723,361,0,0,39
925536.333333333,1,40,13.7381286682838,0,14.0231906565723,1600,0,0,56
8e+05,1,47,13.5923670066501,0,14.0231906565723,2209,0,0,44
936866.666666667,0,20,13.7502962529807,1,13.8202984369853,400,1,20,45
910866.666666667,0,23,13.7221518062184,1,13.8202984369853,529,1,23,44
1161476.41666667,1,51,13.9652025267821,0,14.0231906565723,2601,0,0,97
4225000,0,50,15.2565298187734,1,13.8202984369853,2500,1,50,53
949687.416666667,1,26,13.7638881743451,0,14.0231906565723,676,0,0,38
1120000,1,48,13.9288392432713,0,14.0231906565723,2304,0,0,41
6e+05,1,56,13.3046849341983,0,14.0231906565723,3136,0,0,81
1063211,0,27,13.8768041324526,1,13.8202984369853,729,1,27,39
1183311,0,31,13.983826999366,1,13.8202984369853,961,1,31,34
781242,0,27,13.5686402399803,1,13.8202984369853,729,1,27,45
280000,0,55,12.5425448821514,1,13.8202984369853,3025,1,55,53
8e+05,1,20,13.5923670066501,0,14.0231906565723,400,0,0,58
938211,0,33,13.7517301493867,1,13.8202984369853,1089,1,33,39
781242,1,50,13.5686402399803,0,14.0231906565723,2500,0,0,93
867377.666666667,1,25,13.6732297626075,0,14.0231906565723,625,0,0,6
850000,0,49,13.6529916284665,1,13.8202984369853,2401,1,49,54
2335492,0,61,14.6637331335277,1,13.8202984369853,3721,1,61,59
1284878.66666667,1,44,14.0661748490258,0,14.0231906565723,1936,0,0,19
150000,0,51,11.9183905730784,1,13.8202984369853,2601,1,51,54
3e+05,0,62,12.6115377536383,1,13.8202984369853,3844,1,62,41
384000,1,67,12.8583978315699,0,14.0231906565723,4489,0,0,53
1300000,1,32,14.0778748224318,0,14.0231906565723,1024,0,0,98
1500000,0,51,14.2209756660724,1,13.8202984369853,2601,1,51,92
10958333.3333333,0,30,16.2096107597941,1,13.8202984369853,900,1,30,12
4100000,1,32,15.2264975316745,0,14.0231906565723,1024,0,0,12
1625000,0,54,14.301018373746,1,13.8202984369853,2916,1,54,21
1e+06,0,24,13.8155105579643,1,13.8202984369853,576,1,24,51
1831242,1,54,14.4205049831373,0,14.0231906565723,2916,0,0,30
1059166.66666667,1,25,13.8729929933776,0,14.0231906565723,625,0,0,58
4166666.66666667,1,31,15.2426269136044,0,14.0231906565723,961,0,0,12
14800000,1,63,16.5101377387343,0,14.0231906565723,3969,0,0,21
3241666.66666667,1,51,14.9915981588007,0,14.0231906565723,2601,0,0,33
1e+07,1,55,16.1180956509583,0,14.0231906565723,3025,0,0,33
1800000,0,53,14.4032972228664,1,13.8202984369853,2809,1,53,41
5208333.33333333,1,25,15.4657704649186,0,14.0231906565723,625,0,0,3
2e+06,0,61,14.5086577385242,1,13.8202984369853,3721,1,61,6
11500000,1,74,16.2578575933335,0,14.0231906565723,5476,0,0,6
4500000,0,29,15.3195879547405,1,13.8202984369853,841,1,29,9
9e+06,1,27,16.0127351353005,0,14.0231906565723,729,0,0,17
2e+05,1,25,12.2060726455302,0,14.0231906565723,625,0,0,59
927953,1,26,13.740736363934,0,14.0231906565723,676,0,0,39
5e+05,0,24,13.1223633774043,1,13.8202984369853,576,1,24,59
2098333.33333333,1,52,14.5566539367925,0,14.0231906565723,2704,0,0,39
0,1,58,0,0,14.0231906565723,3364,0,0,98
2e+06,0,29,14.5086577385242,1,13.8202984369853,841,1,29,11
3700000,0,36,15.1238433776145,1,13.8202984369853,1296,1,36,19
2250000,0,22,14.6264407741806,1,13.8202984369853,484,1,22,7
3870000,1,35,15.168765065006,0,14.0231906565723,1225,0,0,58
886666.666666667,0,35,13.6952243920898,1,13.8202984369853,1225,1,35,11
1446333.33333333,0,43,14.1845421761124,1,13.8202984369853,1849,1,43,39
2043211,0,29,14.5300331479577,1,13.8202984369853,841,1,29,33
6916666.66666667,0,34,15.7494445159729,1,13.8202984369853,1156,1,34,13
4400000,1,38,15.2971150988885,0,14.0231906565723,1444,0,0,13
6e+05,1,69,13.3046849341983,0,14.0231906565723,4761,0,0,84
4e+06,1,61,15.2018049190842,0,14.0231906565723,3721,0,0,44
1500000,0,40,14.2209756660724,1,13.8202984369853,1600,1,40,57
8e+05,0,49,13.5923670066501,1,13.8202984369853,2401,1,49,54
960000,0,57,13.774688563444,1,13.8202984369853,3249,1,57,54
4316667,1,33,15.2779941346618,0,14.0231906565723,1089,0,0,2
10791666.6666667,1,55,16.1942847893159,0,14.0231906565723,3025,0,0,2
3500000,0,50,15.0682735264596,1,13.8202984369853,2500,1,50,6
760000,1,59,13.5410737122625,0,14.0231906565723,3481,0,0,93
988786.333333333,0,34,13.8042335441229,1,13.8202984369853,1156,1,34,55
1500000,1,45,14.2209756660724,0,14.0231906565723,2025,0,0,84
2925000,1,56,14.8888050386481,0,14.0231906565723,3136,0,0,19
4e+06,1,30,15.2018049190842,0,14.0231906565723,900,0,0,3
1888211,1,32,14.4511403779176,0,14.0231906565723,1024,0,0,13
2077333.33333333,1,33,14.5465955778646,0,14.0231906565723,1089,0,0,21
980666.666666667,0,32,13.7959878914754,1,13.8202984369853,1024,1,32,38
2475000,0,64,14.7217509539849,1,13.8202984369853,4096,1,64,36
7451666.66666667,0,40,15.8239482789821,1,13.8202984369853,1600,1,40,21
2166666.66666667,1,37,14.5887004461978,0,14.0231906565723,1369,0,0,58
2166666.66666667,1,49,14.5887004461978,0,14.0231906565723,2401,0,0,45
8e+05,0,44,13.5923670066501,1,13.8202984369853,1936,1,44,57
3e+05,1,50,12.6115377536383,0,14.0231906565723,2500,0,0,98
3e+06,0,60,14.9141228466324,1,13.8202984369853,3600,1,60,9
3e+05,1,26,12.6115377536383,0,14.0231906565723,676,0,0,54
1200000,1,30,13.9978321147582,0,14.0231906565723,900,0,0,45
1135833.33333333,0,60,13.9428771538847,1,13.8202984369853,3600,1,60,55
1113333.33333333,1,56,13.9228690762848,0,14.0231906565723,3136,0,0,58
1750000,1,34,14.3751263458997,0,14.0231906565723,1156,0,0,45
3148333.33333333,1,35,14.9623837702496,0,14.0231906565723,1225,0,0,16
6e+05,0,55,13.3046849341983,1,13.8202984369853,3025,1,55,57
3863333.33333333,1,32,15.1670409266478,0,14.0231906565723,1024,0,0,39
2604166.33333333,1,35,14.7726231563587,0,14.0231906565723,1225,0,0,3
1279877.66666667,1,58,14.0622750584118,0,14.0231906565723,3364,0,0,58
2588211,0,56,14.7664774614186,1,13.8202984369853,3136,1,56,59
2400000,1,24,14.6909792953182,0,14.0231906565723,576,0,0,12
1037500,1,21,13.852324531087,0,14.0231906565723,441,0,0,38
1538644.33333333,1,34,14.2464122836653,0,14.0231906565723,1156,0,0,11
1174477.66666667,0,32,13.9763340677166,1,13.8202984369853,1024,1,32,39
2706000,1,31,14.8109820877129,0,14.0231906565723,961,0,0,58
2e+06,1,48,14.5086577385242,0,14.0231906565723,2304,0,0,57
60000,0,55,11.0020998412042,1,13.8202984369853,3025,1,55,55
6e+06,0,80,15.6072700271923,1,13.8202984369853,6400,1,80,44
2087929,1,31,14.5516832235751,0,14.0231906565723,961,0,0,39
1569211,0,29,14.2660835032343,1,13.8202984369853,841,1,29,30
1400000,1,24,14.1519827945855,0,14.0231906565723,576,0,0,51
11300000,0,53,16.2403132836826,1,13.8202984369853,2809,1,53,17
1036000,1,38,13.8508777018016,0,14.0231906565723,1444,0,0,2
3441667,0,39,15.0514665049956,1,13.8202984369853,1521,1,39,13
1055000,1,59,13.8690513248923,0,14.0231906565723,3481,0,0,95
1063211,1,22,13.8768041324526,0,14.0231906565723,484,0,0,38
1009044.33333333,0,21,13.8245142362628,1,13.8202984369853,441,1,21,38
7e+06,1,51,15.7614207070196,0,14.0231906565723,2601,0,0,11
2308333.33333333,0,24,14.6520363213696,1,13.8202984369853,576,1,24,21
7366666.66666667,1,33,15.8124758778199,0,14.0231906565723,1089,0,0,2
1500000,0,27,14.2209756660724,1,13.8202984369853,729,1,27,16
4054877.66666667,0,42,15.2154310765603,1,13.8202984369853,1764,1,42,42
7583333.33333333,1,57,15.8414634146931,0,14.0231906565723,3249,0,0,21
3100000,0,55,14.9469126694554,1,13.8202984369853,3025,1,55,42
2962500,0,25,14.9015440644255,1,13.8202984369853,625,1,25,2
2166666.66666667,1,27,14.5887004461978,0,14.0231906565723,729,0,0,2
1713211,0,35,14.3538799454359,1,13.8202984369853,1225,1,35,21
1e+06,1,46,13.8155105579643,0,14.0231906565723,2116,0,0,41
1.1e+07,1,39,16.2134058307626,0,14.0231906565723,1521,0,0,21
3310000,0,35,15.0124587473532,1,13.8202984369853,1225,1,35,11
3e+06,1,43,14.9141228466324,0,14.0231906565723,1849,0,0,41
4200000,1,26,15.2505950832536,0,14.0231906565723,676,0,0,8
990476.416666667,1,42,13.8059413353135,0,14.0231906565723,1764,0,0,58
937500,0,22,13.7509720368267,1,13.8202984369853,484,1,22,45
937500,0,54,13.7509720368267,1,13.8202984369853,2916,1,54,45
1500000,1,54,14.2209756660724,0,14.0231906565723,2916,0,0,41
5e+05,1,34,13.1223633774043,0,14.0231906565723,1156,0,0,59
1892377.66666667,1,32,14.4533446210772,0,14.0231906565723,1024,0,0,33
2182933.33333333,0,43,14.5961800960522,1,13.8202984369853,1849,1,43,39
230000,0,59,12.3458345879053,1,13.8202984369853,3481,1,59,55
175000,1,21,12.0725412529057,0,14.0231906565723,441,0,0,58
780000,0,39,13.5670491986658,1,13.8202984369853,1521,1,39,41
1662500,0,32,14.3238330515121,1,13.8202984369853,1024,1,32,39
480000,1,44,13.0815413828841,0,14.0231906565723,1936,0,0,87
1200000,1,38,13.9978321147582,0,14.0231906565723,1444,0,0,95
6e+05,1,19,13.3046849341983,0,14.0231906565723,361,0,0,41
80000,0,25,11.289781913656,1,13.8202984369853,625,1,25,45
358333.333333333,1,20,12.7892189308758,0,14.0231906565723,400,0,0,41
869453,1,50,13.6756195572614,0,14.0231906565723,2500,0,0,87
750000,1,59,13.5278284855125,0,14.0231906565723,3481,0,0,45
844000,1,22,13.6459077735781,0,14.0231906565723,484,0,0,53
880000,1,26,13.6876771864544,0,14.0231906565723,676,0,0,53
4e+05,0,20,12.8992198260901,1,13.8202984369853,400,1,20,53
560000,1,22,13.2356920627113,0,14.0231906565723,484,0,0,53
1733333.33333333,1,41,14.3655568948835,0,14.0231906565723,1681,0,0,13
10655333,0,31,16.1815710759594,1,13.8202984369853,961,1,31,12
1200000,1,21,13.9978321147582,0,14.0231906565723,441,0,0,3
8e+05,1,29,13.5923670066501,0,14.0231906565723,841,0,0,98
3478211,0,29,15.0620286391062,1,13.8202984369853,841,1,29,21
5e+06,0,26,15.4249484703984,1,13.8202984369853,676,1,26,31
350000,0,21,12.7656884334656,1,13.8202984369853,441,1,21,45
959929.416666667,0,28,13.7746150364354,1,13.8202984369853,784,1,28,45
1230000,0,55,14.0225247273486,1,13.8202984369853,3025,1,55,53
7e+05,1,49,13.4588356140255,0,14.0231906565723,2401,0,0,98
1500000,1,24,14.2209756660724,0,14.0231906565723,576,0,0,41
6e+06,1,42,15.6072700271923,0,14.0231906565723,1764,0,0,45
1142718,0,32,13.9489201931767,1,13.8202984369853,1024,1,32,54
2e+06,0,41,14.5086577385242,1,13.8202984369853,1681,1,41,39
4500000,1,28,15.3195879547405,0,14.0231906565723,784,0,0,12
1400000,0,20,14.1519827945855,1,13.8202984369853,400,1,20,44
1e+06,1,41,13.8155105579643,0,14.0231906565723,1681,0,0,83
150000,0,46,11.9183905730784,1,13.8202984369853,2116,1,46,57
750000,0,48,13.5278284855125,1,13.8202984369853,2304,1,48,19
954877.666666667,0,24,13.7693385135264,1,13.8202984369853,576,1,24,39
2e+06,1,39,14.5086577385242,0,14.0231906565723,1521,0,0,45
1487492,1,47,14.2126020382362,0,14.0231906565723,2209,0,0,41
1030286,1,65,13.8453469915656,0,14.0231906565723,4225,0,0,98
882333,1,42,13.6903248147549,0,14.0231906565723,1764,0,0,11
1e+06,0,30,13.8155105579643,1,13.8202984369853,900,1,30,21
1500000,1,34,14.2209756660724,0,14.0231906565723,1156,0,0,21
897286.333333333,0,24,13.7071303022923,1,13.8202984369853,576,1,24,51
2738333.33333333,0,32,14.8228600207854,1,13.8202984369853,1024,1,32,45
2600000,1,54,14.7710220029917,0,14.0231906565723,2916,0,0,58
2083333.33333333,0,28,14.5494797330445,1,13.8202984369853,784,1,28,12
3e+07,0,47,17.2167079396264,1,13.8202984369853,2209,1,47,39
2038211,1,26,14.527583020281,0,14.0231906565723,676,0,0,84
4e+05,0,28,12.8992198260901,1,13.8202984369853,784,1,28,19
6e+05,0,53,13.3046849341983,1,13.8202984369853,2809,1,53,57
1e+06,0,27,13.8155105579643,1,13.8202984369853,729,1,27,15
1e+06,1,63,13.8155105579643,0,14.0231906565723,3969,0,0,41
2e+06,1,52,14.5086577385242,0,14.0231906565723,2704,0,0,84
450000,0,48,13.0170028617465,1,13.8202984369853,2304,1,48,54
380000,1,56,12.8479265317026,0,14.0231906565723,3136,0,0,45
860000,0,27,13.6646876682297,1,13.8202984369853,729,1,27,45
3158333,0,38,14.9655549147238,1,13.8202984369853,1444,1,38,13
1516667,1,38,14.2320257220392,0,14.0231906565723,1444,0,0,13
6325000,0,30,15.6600205925779,1,13.8202984369853,900,1,30,39
1201544.33333333,1,35,13.9991182317995,0,14.0231906565723,1225,0,0,79
961119.666666667,0,51,13.7758542032663,1,13.8202984369853,2601,1,51,45
1171544.33333333,0,26,13.9738333794349,1,13.8202984369853,676,1,26,39
1600000,1,41,14.28551418721,0,14.0231906565723,1681,0,0,41
919453,0,27,13.7315342069838,1,13.8202984369853,729,1,27,44
